42.9;-610.172;-846.465;384.784;34.9949;95.1737;159.988
43;-606.377;-838.41;399.844;39.7413;65.7581;141.088
43.1;-602.459;-833.318;412.979;37.4503;36.2047;121.509
43.2;-599.117;-831.12;424.126;28.2779;8.12565;101.345
43.3;-597.016;-831.592;433.232;12.7444;-16.945;80.6932
43.4;-596.753;-834.362;440.252;-8.29376;-37.6324;59.653
43.5;-598.821;-838.933;445.153;-33.6887;-52.7937;38.3256
43.6;-603.59;-844.708;447.911;-62.0619;-61.5784;16.8137
43.7;-611.282;-851.018;448.513;-91.8772;-63.4728;-4.77907
43.8;-621.96;-857.166;446.956;-121.522;-58.3278;-26.3489
43.9;-635.527;-862.456;443.247;-149.39;-46.3665;-47.7918
44;-651.728;-866.231;437.405;-173.973;-28.1722;-69.0047
44.1;-670.167;-867.912;429.457;-193.931;-4.65791;-89.8854
44.2;-690.323;-867.024;419.442;-208.17;22.9819;-110.334
44.3;-711.583;-863.225;407.408;-215.897;53.3346;-130.25
44.4;-733.269;-856.319;393.413;-216.663;84.8438;-149.54
44.5;-754.68;-846.271;377.524;-210.385;115.892;-168.111
44.6;-775.12;-833.209;359.818;-197.354;144.884;-185.871
44.7;-793.946;-817.413;340.38;-178.214;170.335;-202.738
44.8;-810.591;-799.304;319.303;-153.933;190.945;-218.628
44.9;-824.602;-779.421;296.689;-125.75;205.671;-233.466
45;-835.659;-758.391;272.648;-95.109;213.779;-247.18
45.1;-843.594;-736.9;247.293;-63.5839;214.883;-259.704
45.2;-848.4;-715.65;220.748;-32.7945;208.969;-270.978
45.3;-850.23;-695.329;193.141;-4.32138;196.392;-280.948
45.4;-849.39;-676.571;164.604;20.3775;177.857;-289.565
45.5;-846.323;-659.923;135.275;40.0442;154.386;-296.788
45.6;-841.583;-645.816;105.294;53.6868;127.259;-302.583
45.7;-835.81;-634.544;74.8066;60.632;97.9496;-306.921
45.8;-829.692;-626.246;43.959;60.5608;68.0456;-309.782
45.9;-823.931;-620.901;12.8999;53.5249;39.166;-311.152
46;-819.206;-618.326;-18.2214;39.9444;12.8753;-311.023
46.1;-816.135;-618.191;-49.2549;20.5855;-9.39953;-309.398
46.2;-815.246;-620.031;-80.0513;-3.4801;-26.4439;-306.283
46.3;-816.945;-623.274;-110.462;-30.9317;-37.3201;-301.694
46.4;-821.496;-627.268;-140.342;-60.2694;-41.4166;-295.653
46.5;-829.009;-631.322;-169.546;-89.8933;-38.4806;-288.189
46.6;-839.43;-634.733;-197.933;-118.188;-28.6311;-279.337
46.7;-852.55;-636.833;-225.368;-143.608;-12.353;-269.14
46.8;-868.009;-637.016;-251.718;-164.759;9.52909;-257.649
46.9;-885.32;-634.777;-276.856;-180.473;35.8938;-244.916
47;-903.892;-629.732;-300.662;-189.866;65.3825;-231.005
47.1;-923.063;-621.646;-323.02;-192.39;96.4712;-215.982
47.2;-942.134;-610.438;-343.824;-187.86;127.551;-199.919
47.3;-960.405;-596.19;-362.972;-176.46;157.012;-182.894
47.4;-977.214;-579.141;-380.373;-158.74;183.33;-164.989
47.5;-991.971;-559.675;-395.944;-135.581;205.146;-146.289
47.6;-1004.19;-538.3;-409.608;-108.152;221.339;-126.885
47.7;-1013.5;-515.623;-421.3;-77.8465;231.084;-106.871
47.8;-1019.71;-492.315;-430.965;-46.2109;233.894;-86.3415
47.9;-1022.76;-469.08;-438.555;-14.8606;229.651;-65.3968
48;-1022.75;-446.613;-444.034;14.6045;218.607;-44.1373
48.1;-1019.95;-425.566;-447.375;40.6839;201.372;-22.6653
48.2;-1014.77;-406.514;-448.563;62.0564;178.885;-1.08419
48.3;-1007.73;-389.924;-447.592;77.6497;152.358;20.5021
48.4;-999.457;-376.13;-444.466;86.6969;123.22;41.9897
48.5;-990.625;-365.316;-439.2;88.7772;93.0329;63.2752
48.6;-981.937;-357.505;-431.821;83.8379;63.4173;84.2562
48.7;-974.082;-352.56;-422.363;72.1974;35.961;104.831
48.8;-967.699;-350.191;-410.871;54.5281;12.1373;124.902
48.9;-963.345;-349.968;-397.402;31.8212;-6.77249;144.372
49;-961.461;-351.347;-382.02;5.33415;-19.7476;163.146
49.1;-962.356;-353.695;-364.799;-23.4758;-26.081;181.135
49.2;-966.182;-356.329;-345.822;-53.0284;-25.4173;198.253
49.3;-972.932;-358.545;-325.181;-81.704;-17.7711;214.416
49.4;-982.44;-359.662;-302.974;-107.929;-3.52642;229.546
49.5;-994.388;-359.054;-279.308;-130.259;16.5836;243.572
49.6;-1008.32;-356.184;-254.298;-147.456;41.5154;256.426
49.7;-1023.67;-350.633;-228.064;-158.551;69.9701;268.045
49.8;-1039.8;-342.122;-200.732;-162.899;100.462;278.373
49.9;-1056.02;-330.525;-172.434;-160.21;131.398;287.362
50;-1071.61;-315.881;-143.306;-150.566;161.16;294.967
50.1;-1085.91;-298.385;-113.488;-134.416;188.192;301.153
50.2;-1098.31;-278.381;-83.1239;-112.552;211.08;305.889
50.3;-1108.27;-256.347;-52.3595;-86.0684;228.63;309.152
50.4;-1115.41;-232.864;-21.343;-56.3033;239.929;310.928
50.5;-1119.47;-208.59;9.77616;-24.7676;244.393;311.206
50.6;-1120.36;-184.222;40.8483;6.93427;241.799;309.987
50.7;-1118.13;-160.462;71.7238;37.1892;232.294;307.275
50.8;-1113.02;-137.977;102.254;64.4607;216.393;303.085
50.9;-1105.39;-117.369;132.292;87.3698;194.944;297.435
51;-1095.73;-99.1361;161.693;104.768;169.092;290.354
51.1;-1084.65;-83.6522;190.316;115.799;140.209;281.874
51.2;-1072.8;-71.1445;218.023;119.94;109.83;272.038
51.3;-1060.89;-61.6824;244.68;117.036;79.5678;260.893
51.4;-1049.62;-55.1734;270.16;107.302;51.0267;248.492
51.5;-1039.64;-51.3688;294.339;91.3133;25.7209;234.894
51.6;-1031.54;-49.8761;317.101;69.9768;4.99266;220.166
51.7;-1025.79;-50.1803;338.337;44.4813;-10.0581;204.378
51.8;-1022.73;-51.6709;357.944;16.2356;-18.6319;187.606
51.9;-1022.58;-53.6745;375.828;-13.2065;-20.2722;169.931
52;-1025.36;-55.4902;391.903;-42.2277;-14.8891;151.439
52.1;-1030.96;-56.4266;406.091;-69.2331;-2.7643;132.217
52.2;-1039.09;-55.8387;418.325;-92.7341;15.4636;112.358
52.3;-1049.34;-53.1617;428.545;-111.427;38.8333;91.9593
52.4;-1061.18;-47.9411;436.702;-124.263;66.1111;71.1175
52.5;-1073.98;-39.8567;442.757;-130.502;95.8564;49.9333
52.6;-1087.05;-28.7397;446.68;-129.751;126.497;28.5088
52.7;-1099.69;-14.5813;448.454;-121.988;156.415;6.94707
52.8;-1111.22;2.46615;448.069;-107.561;184.026;-14.6481
52.9;-1121;22.0978;445.527;-87.1698;207.87;-36.1728
53;-1128.49;43.872;440.84;-61.8287;226.686;-57.5233
53.1;-1133.25;67.2333;434.031;-32.8141;239.474;-78.597
53.2;-1134.98;91.5422;425.133;-1.59632;245.555;-99.2923
53.3;-1133.54;116.109;414.189;30.2381;244.603;-119.51
53.4;-1128.96;140.229;401.25;61.0698;236.662;-139.152
53.5;-1121.42;163.221;386.381;89.3325;222.145;-158.124
53.6;-1111.23;184.463;369.651;113.595;201.811;-176.335
53.7;-1098.87;203.424;351.142;132.639;176.727;-193.697
53.8;-1084.91;219.693;330.943;145.519;148.209;-210.127
53.9;-1070;233.001;309.15;151.616;117.753;-225.545
54;-1054.82;243.233;285.87;150.672;86.9595;-239.878
54.1;-1040.09;250.435;261.213;142.796;57.4432;-253.056
54.2;-1026.48;254.816;235.299;128.466;30.7522;-265.016
54.3;-1014.59;256.727;208.253;108.5;8.28461;-275.7
54.4;-1004.93;256.653;180.203;84.0135;-8.78546;-285.057
54.5;-997.892;255.181;151.287;56.361;-19.5694;-293.042
54.6;-993.714;252.968;121.642;27.0635;-23.5113;-299.616
54.7;-992.481;250.714;91.4117;-2.27108;-20.4172;-304.748
54.8;-994.116;249.115;60.7414;-30.0329;-10.4655;-308.413
54.9;-998.384;248.832;29.7786;-54.6955;5.80286;-310.594
55;-1004.91;250.457;-1.3275;-74.8961;27.5124;-311.279
55.1;-1013.18;254.478;-32.4272;-89.508;53.4999;-310.466
55.2;-1022.59;261.254;-63.3708;-97.6995;82.3754;-308.158
55.3;-1032.48;270.998;-94.0094;-98.9784;112.596;-304.367
55.4;-1042.15;283.764;-124.195;-93.2178;142.547;-299.111
55.5;-1050.9;299.445;-153.784;-80.6626;170.627;-292.415
55.6;-1058.08;317.777;-182.632;-61.917;195.333;-284.312
55.7;-1063.11;338.354;-210.6;-37.912;215.34;-274.84
55.8;-1065.52;360.652;-237.555;-9.85704;229.571;-264.045
55.9;-1064.99;384.049;-263.367;20.8247;237.252;-251.979
56;-1061.32;407.868;-287.911;52.571;237.954;-238.7
56.1;-1054.5;431.405;-311.069;83.7631;231.619;-224.272
56.2;-1044.64;453.967;-332.729;112.811;218.557;-208.764
56.3;-1032.05;474.913;-352.788;138.239;199.433;-192.252
56.4;-1017.16;493.683;-371.149;158.76;175.234;-174.814
56.5;-1000.5;509.832;-387.723;173.348;147.211;-156.534
56.6;-982.712;523.046;-402.43;181.289;116.82;-137.501
56.7;-964.478;533.169;-415.201;182.22;85.6377;-117.806
56.8;-946.502;540.202;-425.973;176.148;55.2848;-97.5444
56.9;-929.47;544.306;-434.694;163.449;27.3365;-76.8129
57;-914.01;545.798;-441.323;144.85;3.24055;-55.7116
57.1;-900.663;545.125;-445.827;121.388;-15.7593;-34.3422
57.2;-889.852;542.849;-448.186;94.3572;-28.6891;-12.8075
57.3;-881.862;539.612;-448.387;65.2398;-34.8958;8.7889
57.4;-876.821;536.105;-446.429;35.6278;-34.0824;30.343
57.5;-874.699;533.028;-442.323;7.13917;-26.3229;51.751
57.6;-875.303;531.058;-436.088;-18.6679;-12.0588;72.9099
57.7;-878.295;530.808;-427.753;-40.3771;7.92428;93.7178
57.8;-883.202;532.798;-417.359;-56.7891;32.5381;114.075
57.9;-889.445;537.426;-404.956;-66.9843;60.4494;133.882
58;-896.371;544.948;-390.604;-70.3722;90.1502;153.046
58.1;-903.284;555.463;-374.372;-66.7218;120.037;171.472
58.2;-909.484;568.908;-356.337;-56.1746;148.497;189.073
58.3;-914.304;585.063;-336.587;-39.2362;173.992;205.764
58.4;-917.145;603.561;-315.217;-16.7506;195.138;221.465
58.5;-917.507;623.906;-292.33;10.1451;210.782;236.099
58.6;-915.015;645.504;-268.035;40.0804;220.062;249.597
58.7;-909.44;667.688;-242.451;71.5241;222.449;261.893
58.8;-900.713;689.758;-215.699;102.865;217.779;272.929
58.9;-888.924;711.015;-187.909;132.496;206.26;282.651
59;-874.322;730.799;-159.214;158.901;188.462;291.013
59.1;-857.297;748.527;-129.753;180.734;165.284;297.973
59.2;-838.365;763.716;-99.6672;196.888;137.911;303.499
59.3;-818.137;776.015;-69.1017;206.559;107.747;307.565
59.4;-797.286;785.224;-38.2036;209.282;76.3453;310.149
59.5;-776.516;791.297;-7.12164;204.959;45.3214;311.241
59.6;-756.521;794.354;23.9946;193.866;16.2723;310.835
59.7;-737.949;794.667;54.9954;176.632;-9.3107;308.932
59.8;-721.368;792.652;85.7314;154.214;-30.1194;305.542
59.9;-707.238;788.839;116.055;127.839;-45.0984;300.682
60;-695.885;783.852;145.819;98.946;-53.5006;294.374
60.1;-687.481;778.372;174.882;69.103;-54.9268;286.649
60.2;-682.042;773.101;203.103;39.9299;-49.3466;277.544
60.3;-679.42;768.726;230.346;13.0099;-37.1001;267.103
60.4;-679.315;765.881;256.481;-10.1929;-18.8799;255.377
60.5;-681.292;765.116;281.381;-28.4114;4.30542;242.421
60.6;-684.797;766.866;304.926;-40.6422;31.1847;228.298
60.7;-689.197;771.428;327.004;-46.1987;60.2911;213.076
60.8;-693.802;778.946;347.507;-44.747;90.04;196.829
60.9;-697.913;789.403;366.338;-36.3242;118.812;179.634
61;-700.847;802.623;383.405;-21.3358;145.04;161.574
61.1;-701.985;818.278;398.627;-0.534719;167.289;142.737
61.2;-700.795;835.907;411.93;25.0187;184.335;123.212
61.3;-696.866;854.939;423.249;54.0125;195.229;103.095
61.4;-689.927;874.726;432.532;84.9528;199.344;82.481
61.5;-679.864;894.572;439.732;116.242;196.414;61.4702
61.6;-666.721;913.776;444.816;146.264;186.542;40.1634
61.7;-650.705;931.664;447.759;173.468;170.199;18.6633
61.8;-632.169;947.627;448.546;196.454;148.197;-2.92658
61.9;-611.595;961.151;447.174;214.041;121.644;-24.5024
62;-589.571;971.848;443.649;225.334;91.8926;-45.9603
62.1;-566.758;979.473;437.989;229.772;60.4604;-67.197
62.2;-543.853;983.938;430.221;227.151;28.9546;-88.1101
62.3;-521.558;985.315;420.381;217.644;-1.0139;-108.599
62.4;-500.537;983.837;408.518;201.784;-27.916;-128.565
62.5;-481.385;979.881;394.689;180.439;-50.3849;-147.913
62.6;-464.594;973.947;378.959;154.768;-67.2881;-166.548
62.7;-450.53;966.637;361.406;126.157;-77.7875;-184.382
62.8;-439.41;958.62;342.113;96.1455;-81.3833;-201.328
62.9;-431.294;950.596;321.173;66.3485;-77.941;-217.305
63;-426.08;943.26;298.686;38.3676;-67.6978;-232.236
63.1;-423.509;937.264;274.763;13.7085;-51.2504;-246.049
63.2;-423.182;933.187;249.516;-6.29944;-29.5235;-258.678
63.3;-424.577;931.496;223.069;-20.5728;-3.72103;-270.061
63.4;-427.079;932.531;195.547;-28.3319;24.7377;-280.145
63.5;-430.011;936.481;167.085;-29.1414;54.2929;-288.88
63.6;-432.672;943.373;137.818;-22.9338;83.3264;-296.224
63.7;-434.373;953.075;107.887;-10.0127;110.247;-302.143
63.8;-434.472;965.302;77.4375;8.963;133.577;-306.607
63.9;-432.41;979.627;46.6151;33.0142;152.024;-309.595
64;-427.741;995.509;15.5682;60.893;164.557;-311.093
64.1;-420.152;1012.32;-15.5535;91.149;170.456;-311.093
64.2;-409.484;1029.37;-46.6004;122.205;169.35;-309.596
64.3;-395.738;1045.95;-77.423;152.442;161.239;-306.609
64.4;-379.076;1061.39;-107.873;180.283;146.492;-302.145
64.5;-359.81;1075.05;-137.804;204.276;125.83;-296.227
64.6;-338.391;1086.39;-167.071;223.174;100.283;-288.884
64.7;-315.379;1094.99;-195.534;235.996;71.1418;-280.149
64.8;-291.417;1100.55;-223.056;242.082;39.8854;-270.066
64.9;-267.198;1102.95;-249.504;241.129;8.10456;-258.684
65;-243.425;1102.21;-274.751;233.202;-22.5824;-246.056
65.1;-220.777;1098.52;-298.675;218.736;-50.6151;-232.243
65.2;-199.871;1092.22;-321.162;198.51;-74.5734;-217.312
65.3;-181.231;1083.78;-342.103;173.607;-93.2528;-201.336
65.4;-165.262;1073.78;-361.397;145.355;-105.727;-184.39
65.5;-152.222;1062.86;-378.952;115.259;-111.399;-166.557
65.6;-142.218;1051.73;-394.682;84.9217;-110.03;-147.922
65.7;-135.192;1041.09;-408.512;55.9569;-101.753;-128.575
65.8;-130.929;1031.6;-420.376;29.9054;-87.0674;-108.609
65.9;-129.067;1023.86;-430.216;8.15361;-66.8092;-88.1199
66;-129.116;1018.39;-437.986;-8.13988;-42.1103;-67.2069
66.1;-130.483;1015.54;-443.647;-18.1053;-14.3367;-45.9704
66.2;-132.507;1015.57;-447.173;-21.2078;14.9831;-24.5126
66.3;-134.489;1018.54;-448.546;-17.2756;44.2387;-2.93679
66.4;-135.733;1024.36;-447.76;-6.50914;71.8232;18.6532
66.5;-135.581;1032.8;-444.818;10.5296;96.2178;40.1533
66.6;-133.447;1043.45;-439.735;32.9468;116.072;61.4602
66.7;-128.851;1055.82;-432.536;59.5637;130.276;82.4712
66.8;-121.441;1069.29;-423.254;88.9793;138.016;103.085
66.9;-111.013;1083.19;-411.935;119.644;138.822;123.203
67;-97.5241;1096.82;-398.633;149.942;132.589;142.728
67.1;-81.0905;1109.48;-383.413;178.275;119.585;161.565
67.2;-61.9847;1120.53;-366.346;203.15;100.433;179.625
67.3;-40.6201;1129.4;-347.516;223.254;76.083;196.821
67.4;-17.5291;1135.62;-327.014;237.526;47.7585;213.069
67.5;6.66467;1138.86;-304.937;245.212;16.8933;228.291
67.6;31.2793;1138.96;-281.392;245.907;-14.9448;242.414
67.7;55.6107;1135.9;-256.493;239.571;-46.1366;255.371
67.8;78.9694;1129.81;-230.359;226.539;-75.0971;267.098
67.9;100.717;1121;-203.116;207.495;-100.359;277.539
68;120.301;1109.9;-174.896;183.443;-120.65;286.645
68.1;137.28;1097.07;-145.833;155.649;-134.962;294.37
68.2;151.354;1083.13;-116.069;125.576;-142.599;300.679
68.3;162.372;1068.78;-85.7459;94.8082;-143.222;305.54
68.4;170.347;1054.72;-55.01;64.9641;-136.858;308.931
68.5;175.448;1041.63;-24.0093;37.6138;-123.907;310.834
68.6;178.001;1030.14;7.10692;14.1946;-105.115;311.241
68.7;178.46;1020.77;38.189;-4.06424;-81.5342;310.15
68.8;177.393;1013.95;69.0872;-16.2067;-54.4734;307.566
68.9;175.445;1009.94;99.6528;-21.6004;-25.4231;303.502
69;173.308;1008.88;129.739;-19.9703;4.0209;297.976
69.1;171.683;1010.71;159.2;-11.4125;32.2422;291.016
69.2;171.242;1015.23;187.895;3.61002;57.6889;282.655
69.3;172.594;1022.1;215.686;24.2923;78.9559;272.934
69.4;176.253;1030.84;242.438;49.5299;94.8589;261.899
69.5;182.608;1040.87;268.024;77.9771;104.497;249.603
69.6;191.905;1051.51;292.319;108.118;107.3;236.106
69.7;204.234;1062.09;315.207;138.347;103.06;221.472
69.8;219.523;1071.9;336.578;167.052;91.9404;205.772
69.9;237.543;1080.27;356.328;192.703;74.4673;189.081
70;257.916;1086.61;374.364;213.928;51.5038;171.481
70.1;280.142;1090.42;390.597;229.59;24.2025;153.054
70.2;303.62;1091.35;404.95;238.845;-6.0545;133.892
70.3;327.68;1089.16;417.354;241.186;-37.7289;114.084
70.4;351.621;1083.81;427.748;236.471;-69.2073;93.7276
70.5;374.745;1075.38;436.084;224.93;-98.8865;72.9198
70.6;396.398;1064.14;442.321;207.152;-125.258;51.7611
70.7;415.998;1050.49;446.428;184.056;-146.988;30.3531
70.8;433.071;1034.94;448.386;156.842;-162.988;8.79911
70.9;447.275;1018.11;448.186;126.925;-172.471;-12.7973
71;458.418;1000.67;445.829;95.8621;-174.995;-34.3321
71.1;466.464;983.343;441.325;65.2719;-170.483;-55.7016
71.2;471.541;966.803;434.698;36.7465;-159.233;-76.803
71.3;473.931;951.7;425.977;11.7683;-141.895;-97.5347
71.4;474.057;938.595;415.206;-8.36795;-119.444;-117.797
71.5;472.455;927.941;402.437;-22.6241;-93.1208;-137.492
71.6;469.753;920.052;387.73;-30.2729;-64.3732;-156.525
71.7;466.634;915.095;371.157;-30.9368;-34.7758;-174.805
71.8;463.8;913.072;352.797;-24.6078;-5.94794;-192.244
71.9;461.934;913.827;332.739;-11.6475;20.532;-208.757
72;461.668;917.051;311.079;7.23128;43.21;-224.265
72.1;463.545;922.299;287.922;31.0029;60.833;-238.693
72.2;467.99;929.015;263.379;58.3825;72.4154;-251.973
72.3;475.293;936.558;237.568;87.8943;77.2906;-264.039
72.4;485.587;944.238;210.613;117.949;75.1469;-274.835
72.5;498.847;951.354;182.645;146.929;66.0435;-284.308
72.6;514.885;957.228;153.797;173.271;50.4075;-292.412
72.7;533.365;961.243;124.21;195.553;29.0113;-299.108
72.8;553.819;962.874;94.0238;212.565;2.93184;-304.365
72.9;575.67;961.717;63.3854;223.375;-26.5062;-308.157
73;598.266;957.51;32.4419;227.379;-57.8004;-310.465
73.1;620.91;950.148;1.34222;224.33;-89.35;-311.279
73.2;642.9;939.686;-29.7639;214.356;-119.54;-310.594
73.3;663.566;926.337;-60.7268;197.947;-146.828;-308.415
73.4;682.302;910.464;-91.3973;175.934;-169.824;-304.75
73.5;698.603;892.555;-121.628;149.444;-187.362;-299.619
73.6;712.086;873.203;-151.273;119.838;-198.568;-293.045
73.7;722.517;853.071;-180.19;88.6418;-202.899;-285.061
73.8;729.815;832.859;-208.24;57.4662;-200.176;-275.705
73.9;734.065;813.266;-235.287;27.9185;-190.591;-265.021
74;735.504;794.952;-261.201;1.52033;-174.7;-253.062
74.1;734.519;778.507;-285.858;-20.3737;-153.39;-239.885
74.2;731.618;764.417;-309.14;-36.6475;-127.833;-225.552
74.3;727.405;753.036;-330.933;-46.4819;-99.4273;-210.135
74.4;722.553;744.575;-351.133;-49.3987;-69.7198;-193.705
74.5;717.761;739.082;-369.643;-45.2854;-40.3258;-176.343
74.6;713.723;736.446;-386.373;-34.4013;-12.8437;-158.133
74.7;711.087;736.399;-401.244;-17.3636;11.2296;-139.161
74.8;710.424;738.534;-414.183;4.8848;30.5774;-119.519
74.9;712.197;742.321;-425.128;31.1255;44.1334;-99.3019
75;716.735;747.141;-434.027;59.9286;51.1374;-78.6068
75.1;724.217;752.315;-440.837;89.7287;51.1758;-57.5334
75.2;734.66;757.141;-445.525;118.907;44.2032;-36.1829
75.3;747.924;760.932;-448.068;145.877;30.5451;-14.6583
75.4;763.713;763.049;-448.454;169.169;10.8807;6.93686
75.5;781.592;762.94;-446.682;187.507;-13.7936;28.4986
75.6;801.014;760.165;-442.759;199.876;-42.2157;49.9232
75.7;821.344;754.42;-436.705;205.574;-72.9256;71.1075
75.8;841.894;745.556;-428.549;204.255;-104.342;91.9495
75.9;861.961;733.583;-418.33;195.939;-134.845;112.349
76;880.861;718.67;-406.097;181.018;-162.863;132.207
76.1;897.968;701.141;-391.91;160.231;-186.956;151.43
76.2;912.746;681.452;-375.836;134.627;-205.889;169.923
76.3;924.776;660.168;-357.952;105.509;-218.7;187.598
76.4;933.78;637.938;-338.346;74.3638;-224.751;204.37
76.5;939.634;615.454;-317.111;42.7872;-223.757;220.159
76.6;942.377;593.42;-294.35;12.3958;-215.809;234.887
76.7;942.205;572.51;-270.171;-15.2563;-201.361;248.485
76.8;939.464;553.338;-244.692;-38.76;-181.212;260.887
76.9;934.631;536.422;-218.036;-56.9258;-156.461;272.033
77;928.288;522.155;-190.329;-68.8465;-128.449;281.87
77.1;921.09;510.79;-161.707;-73.9449;-98.689;290.35
77.2;913.735;502.422;-132.306;-72.0046;-68.7857;297.432
77.3;906.92;496.984;-102.268;-63.1813;-40.351;303.082
77.4;901.312;494.252;-71.7383;-47.9944;-14.9185;307.274
77.5;897.506;493.854;-40.8629;-27.2999;6.13717;309.986
77.6;895.998;495.294;-9.79087;-2.24485;21.6732;311.206
77.7;897.157;497.976;21.3283;25.793;30.839;310.928
77.8;901.205;501.232;52.3449;55.278;33.1206;309.154
77.9;908.207;504.364;83.1094;84.5979;28.3687;305.891
78;918.065;506.677;113.474;112.149;16.8055;301.156
78.1;930.527;507.517;143.292;136.42;-0.985964;294.971
78.2;945.195;506.302;172.421;156.074;-24.0935;287.366
78.3;961.55;502.56;200.719;170.015;-51.3235;278.378
78.4;978.98;495.947;228.052;177.453;-81.2639;268.05
78.5;996.808;486.268;254.286;177.936;-112.359;256.431
78.6;1014.33;473.49;279.297;171.382;-142.992;243.578
78.7;1030.86;457.739;302.963;158.08;-171.568;229.553
78.8;1045.74;439.295;325.17;138.675;-196.604;214.423
78.9;1058.42;418.58;345.813;114.135;-216.798;198.26
79;1068.44;396.132;364.791;85.6959;-231.109;181.144
79.1;1075.48;372.58;382.013;54.8029;-238.801;163.155
79.2;1079.37;348.607;397.395;23.0287;-239.49;144.381
79.3;1080.11;324.917;410.865;-8.00734;-233.16;124.912
79.4;1077.85;302.198;422.358;-36.7251;-220.166;104.841
79.5;1072.89;281.083;431.817;-61.667;-201.213;84.266
79.6;1065.68;262.12;439.197;-81.5751;-177.322;63.2852
79.7;1056.78;245.741;444.464;-95.4577;-149.772;41.9999
79.8;1046.81;232.239;447.591;-102.641;-120.036;20.5123
79.9;1036.48;221.754;448.563;-102.806;-89.7015;-1.07398
80;1026.49;214.265;447.376;-96.0042;-60.3871;-22.6551
80.1;1017.5;209.591;444.036;-82.6546;-33.6567;-44.1272
80.2;1010.15;207.4;438.558;-63.523;-10.937;-65.3868
80.3;1004.96;207.228;430.969;-39.6803;6.55738;-86.3317
80.4;1002.33;208.505;421.305;-12.4465;17.8888;-106.861
80.5;1002.53;210.579;409.614;16.6792;22.4456;-126.876
80.6;1005.67;212.759;395.95;46.0975;19.9744;-146.28
80.7;1011.7;214.343;380.381;74.1936;10.5939;-164.98
80.8;1020.42;214.662;362.981;99.4224;-5.21176;-182.886
80.9;1031.45;213.113;343.833;120.39;-26.6185;-199.912
81;1044.31;209.188;323.031;135.928;-52.5059;-215.975
81.1;1058.42;202.507;300.673;145.153;-81.5159;-230.998
81.2;1073.11;192.832;276.868;147.518;-112.125;-244.91
81.3;1087.69;180.082;251.73;142.835;-142.725;-257.643
81.4;1101.45;164.341;225.381;131.289;-171.708;-269.135
81.5;1113.73;145.846;197.946;113.43;-197.548;-279.332
81.6;1123.95;124.981;169.559;90.1368;-218.889;-288.185
81.7;1131.62;102.256;140.356;62.5791;-234.607;-295.65
81.8;1136.37;78.2758;110.477;32.1497;-243.878;-301.692
81.9;1138;53.7125;80.0658;0.3937;-246.217;-306.281
82;1136.46;29.2685;49.2695;-31.074;-241.503;-309.397
82.1;1131.85;5.63956;18.2361;-60.6538;-229.989;-311.023
82.2;1124.44;-16.522;-12.8852;-86.8455;-212.284;-311.152
82.3;1114.64;-36.6413;-43.9444;-108.328;-189.326;-309.783
82.4;1102.97;-54.2518;-74.792;-124.03;-162.328;-306.923
82.5;1090.05;-69.0193;-105.28;-133.183;-132.715;-302.585
82.6;1076.57;-80.7597;-135.261;-135.367;-102.053;-296.791
82.7;1063.22;-89.4488;-164.59;-130.529;-71.9584;-289.569
82.8;1050.69;-95.2234;-193.128;-118.986;-44.0197;-280.952
82.9;1039.62;-98.3741;-220.736;-101.411;-19.7101;-270.983
83;1030.57;-99.3297;-247.281;-78.7932;-0.310467;-259.709
83.1;1023.99;-98.6347;-272.636;-52.39;13.1582;-247.186
83.2;1020.17;-96.9203;-296.678;-23.658;19.9889;-233.472
83.3;1019.28;-94.871;-319.293;5.82327;19.8257;-218.635
83.4;1021.31;-93.1888;-340.37;34.4348;12.6829;-202.745
83.5;1026.09;-92.5553;-359.809;60.6035;-1.05613;-185.88
83.6;1033.3;-93.5964;-377.516;82.8854;-20.6589;-168.119
83.7;1042.49;-96.8486;-393.406;100.042;-45.0826;-149.549
83.8;1053.1;-102.731;-407.402;111.105;-73.0292;-130.26
83.9;1064.49;-111.523;-419.437;115.429;-103.014;-110.343
84;1075.96;-123.349;-429.453;112.724;-133.444;-89.8952
84.1;1086.8;-138.172;-437.402;103.071;-162.701;-69.0147
84.2;1096.35;-155.798;-443.245;86.9185;-189.231;-47.8019
84.3;1103.99;-175.88;-446.954;65.0588;-211.62;-26.359
84.4;1109.21;-197.943;-448.512;38.5849;-228.674;-4.78928
84.5;1111.6;-221.406;-447.912;8.83418;-239.48;16.8035
84.6;1110.92;-245.611;-445.154;-22.6831;-243.454;38.3154
84.7;1107.06;-269.86;-440.255;-54.363;-240.371;59.6429
84.8;1100.09;-293.454;-433.235;-84.5931;-230.381;80.6833
84.9;1090.24;-315.722;-424.131;-111.837;-213.996;101.335
85;1077.87;-336.067;-412.985;-134.717;-192.065;121.499
85.1;1063.48;-353.988;-399.85;-152.083;-165.73;141.079
85.2;1047.67;-369.111;-384.792;-163.08;-136.365;159.979
85.3;1031.1;-381.211;-367.88;-167.185;-105.503;178.109
85.4;1014.47;-390.216;-349.198;-164.242;-74.7563;195.382
85.5;998.476;-396.219;-328.835;-154.465;-45.729;211.714
85.6;983.783;-399.47;-306.889;-138.43;-19.9348;227.027
85.7;970.97;-400.359;-283.466;-117.043;1.28415;241.248
85.8;960.514;-399.403;-258.679;-91.4921;16.8279;254.307
